Unnamed: 0,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,emi_burden,risk_score,age_group,anomaly_flag,is_anomaly,zscore_anomaly
133623,0,0.012293466,55,0,4694.0,5400.0,13,0,3,0,0.0,0.8690983151268283,1877.6073760796,Senior,-1,1,0
133637,0,0.9999999,26,0,537.0,5400.0,1,0,0,0,0.0,0.0994260322162562,215.39999994,Young,-1,1,0
133641,0,0.897839826,35,0,1588.0,5400.0,4,0,2,0,0.0,0.294019625995186,635.7387038956,Mid,-1,1,0
133663,0,0.0,49,0,5949.0,5400.0,12,0,3,0,1.0,1.101462692094057,2379.6,Mid,-1,1,0
133695,0,0.268727447,62,0,6402.0,5400.0,11,0,3,0,0.0,1.185336048879837,2560.9612364682,Senior,-1,1,0
133713,0,0.569184043,52,1,3233.0,5400.0,10,0,1,1,4.0,0.598592853175338,1293.5415104258,Senior,-1,1,0
133745,1,0.976047904,66,3,1742.0,5400.0,4,2,1,1,0.0,0.3225328642843917,697.3856287424001,Senior,-1,1,0
133763,0,0.071130962,33,0,3135.0,5400.0,5,0,2,0,0.0,0.5804480651731161,1254.0426785772,Mid,-1,1,0
133793,0,0.029983651,63,0,3630.0,5400.0,11,0,3,0,3.0,0.6720977596741344,1452.0179901906,Senior,-1,1,0
133844,0,0.9999999,65,0,1265.0,5400.0,1,0,1,0,0.0,0.2342158859470468,506.59999994,Senior,-1,1,0
133879,0,0.077757926,49,0,9245.0,5400.0,6,0,2,0,2.0,1.7117200518422515,3698.0466547556,Mid,-1,1,1
133894,0,0.9999999,68,0,3496.0,5400.0,5,0,2,0,0.0,0.6472875393445658,1398.9999999400002,Senior,-1,1,0
133899,0,0.043279898,37,0,3203.0,5400.0,4,0,1,0,0.0,0.5930383262358823,1281.2259679388,Mid,-1,1,0
133901,0,0.653758749,55,1,2697.0,5400.0,8,0,2,1,2.0,0.4993519718570635,1079.1922552494,Senior,-1,1,0
133919,0,0.293294419,36,0,3238.0,5400.0,16,0,2,0,2.0,0.5995186076652472,1295.3759766514002,Mid,-1,1,0
133936,0,0.019393594,63,0,3582.0,5400.0,8,0,1,0,0.0,0.6632105165710054,1432.8116361564005,Senior,-1,1,0
133939,0,0.721859938,57,0,2733.0,5400.0,7,0,1,0,1.0,0.5060174041844103,1093.6331159628,Senior,-1,1,0
133958,0,0.038357064,62,0,4142.0,5400.0,8,0,4,0,0.0,0.7668950194408443,1656.8230142384002,Senior,-1,1,0
134006,1,0.9999999,21,0,307.0,5400.0,0,0,0,0,0.0,0.0568413256804295,123.39999994,Young,-1,1,0
134009,0,0.36717017,70,0,2673.0,5400.0,15,0,2,0,0.0,0.4949083503054989,1069.420302102,Senior,-1,1,0
134012,0,0.500077949,70,0,3837.0,5400.0,8,1,1,0,0.0,0.7104239955563785,1535.1000467694005,Senior,-1,1,0
134013,0,0.099132456,69,0,163.5,1.0,8,0,0,0,0.0,81.75,65.45947947360001,Senior,-1,1,0
134046,0,0.0,62,0,5935.0,5400.0,6,0,1,0,0.0,1.0988705795223106,2374.0,Senior,-1,1,0
134059,0,0.830751882,50,1,4165.0,5400.0,24,0,1,0,0.0,0.7711534900944269,1666.4984511292,Mid,-1,1,0
134143,0,0.370555219,51,0,2761.0,5400.0,12,0,2,0,2.0,0.5112016293279023,1104.6223331314002,Senior,-1,1,0
134170,0,0.0,66,0,4629.0,5400.0,9,0,2,0,0.0,0.8570635067580078,1851.6,Senior,-1,1,0
134180,0,0.355574544,55,0,3184.0,5400.0,16,0,2,0,0.0,0.589520459174227,1273.8133447264,Senior,-1,1,0
134198,0,0.084087751,58,3,3975.0,5400.0,18,0,2,0,2.0,0.7359748194778745,1590.0504526506,Senior,-1,1,0
134204,0,0.185101862,40,2,2983.0,5400.0,6,0,1,0,0.0,0.5523051286798741,1193.3110611172,Mid,-1,1,0
134208,0,0.021019683,65,0,4143.0,5400.0,20,0,2,0,0.0,0.7670801703388261,1657.2126118098,Senior,-1,1,0
134252,0,0.18218096,45,0,3600.0,5400.0,10,0,1,0,0.0,0.6665432327346787,1440.109308576,Mid,-1,1,0
134280,0,0.766222578,31,0,2349.0,5400.0,12,0,1,0,0.0,0.4349194593593778,940.0597335468,Mid,-1,1,0
134388,0,0.49123345,51,1,5481.0,5400.0,11,0,3,0,0.0,1.0148120718385485,2192.69474007,Senior,-1,1,0
134405,0,0.689688756,75,0,0.1199984,75000.0,19,0,4,0,0.0,1.5999573339022149e-06,0.4618126136,Senior,-1,1,1
134415,0,0.225959718,73,0,2817.0,5400.0,17,0,2,0,0.0,0.5215700796148861,1126.9355758308,Senior,-1,1,0
134461,0,0.011332389,36,0,4119.0,5400.0,7,0,2,0,0.0,0.7626365487872616,1647.6067994334,Mid,-1,1,0
134462,0,0.013928074,52,0,3701.0,5400.0,4,0,2,0,0.0,0.6852434734308461,1480.4083568444,Senior,-1,1,0
134542,0,0.0,42,1,3122.0,5400.0,11,0,3,0,0.0,0.578041103499352,1248.8000000000002,Mid,-1,1,0
134568,0,0.666762507,37,0,4629.0,5400.0,7,0,2,0,0.0,0.8570635067580078,1852.0000575042,Mid,-1,1,0
134576,0,0.9999999,23,0,25.0,1.0,2,0,0,0,0.0,12.5,10.59999994,Young,-1,1,0
134577,0,0.288910043,41,1,1192.0,1.0,7,0,2,1,2.0,596.0,476.9733460258,Mid,-1,1,1
134668,0,0.916291273,33,0,1507.0,5400.0,12,0,0,0,0.0,0.2790224032586558,603.3497747638,Mid,-1,1,0
134690,0,0.000156519,58,0,4824.0,5400.0,12,0,5,0,0.0,0.8931679318644695,1929.6000939114,Senior,-1,1,0
134711,1,0.658442331,35,4,3295.0,5400.0,10,0,1,0,2.0,0.610072208850213,1318.3950653986,Mid,-1,1,0
134722,0,0.9999999,60,0,4124.0,5400.0,6,0,2,0,1.0,0.7635623032771709,1650.1999999400002,Senior,-1,1,0
134753,0,0.977522865,48,1,3559.0,5400.0,5,0,1,0,3.0,0.6589520459174227,1424.1865137190002,Mid,-1,1,0
134757,1,0.29403892,39,0,2828.0,5400.0,13,0,1,0,0.0,0.5236067394926865,1131.376423352,Mid,-1,1,0
134763,0,0.471434333,77,0,9898.0,5400.0,20,0,4,0,0.0,1.8326235882244029,3959.482860599801,Senior,-1,1,1
134764,0,0.13920477,64,0,4177.0,5400.0,10,0,3,0,0.0,0.7733753008702092,1670.8835228620003,Senior,-1,1,0
134779,0,0.009663446,51,0,4609.0,5400.0,8,0,3,0,0.0,0.8533604887983707,1843.6057980676,Senior,-1,1,0
134795,0,0.148406817,54,0,4941.0,5400.0,19,0,3,0,1.0,0.9148305869283466,1976.4890440902,Senior,-1,1,0
134820,0,0.9999999,83,0,1007.0,5400.0,2,0,1,0,0.0,0.1864469542677282,403.39999994,Senior,-1,1,0
134827,0,0.63881531,71,0,2642.0,5400.0,9,0,1,0,0.0,0.4891686724680614,1057.183289186,Senior,-1,1,0
134831,0,0.9999999,46,0,1782.0,5400.0,2,0,1,0,0.0,0.329938900203666,713.39999994,Mid,-1,1,0
134864,0,0.0,45,1,4047.0,5400.0,4,0,3,0,1.0,0.749305684132568,1618.8000000000002,Mid,-1,1,0
134871,0,0.092345848,53,1,4144.0,5400.0,5,0,2,0,0.0,0.767265321236808,1657.6554075088002,Senior,-1,1,0
134885,0,0.954624605,62,5,6683.0,5400.0,11,0,1,0,0.0,1.2373634512127385,2673.772774763,Senior,-1,1,1
134932,0,0.950828225,51,1,3413.0,5400.0,4,0,1,0,1.0,0.6319200148120718,1365.770496935,Senior,-1,1,0
134938,0,0.103244189,57,0,4299.0,5400.0,13,0,2,0,1.0,0.7959637104239956,1719.6619465134002,Senior,-1,1,0
135000,1,0.910224439,42,5,1729.0,5400.0,5,2,0,0,0.0,0.3201259026106277,692.1461346634001,Mid,-1,1,0
135021,0,0.102844639,43,0,3258.0,5400.0,5,0,1,0,0.0,0.6032216256248842,1303.2617067834,Mid,-1,1,0
135051,0,0.9999999,30,0,2146.0,5400.0,2,0,2,2,1.0,0.3973338270690613,858.9999999400001,Young,-1,1,0
135089,0,0.07986192,65,0,7556.0,5400.0,19,0,4,0,0.0,1.399000185150898,3022.447917152,Senior,-1,1,1
135104,0,0.561911459,50,1,6046.0,5400.0,12,0,3,0,0.0,1.1194223291982963,2418.7371468754,Mid,-1,1,0
135108,0,0.443357716,46,0,3982.0,5400.0,5,0,1,0,0.0,0.7372708757637475,1593.0660146296002,Mid,-1,1,0
135116,0,0.577904651,40,0,5461.0,5400.0,12,0,2,0,2.0,1.0111090538789114,2184.7467427906,Mid,-1,1,0
135132,0,0.268150646,55,0,3406.0,5400.0,7,0,2,0,1.0,0.6306239585261989,1362.5608903876,Senior,-1,1,0
135180,0,0.9999999,27,0,509.0,5400.0,1,0,0,0,0.0,0.0942418070727643,204.19999994000003,Young,-1,1,0
135186,0,0.626215799,33,0,2824.0,5400.0,5,0,1,0,3.0,0.5228661359007591,1129.9757294794,Mid,-1,1,0
135205,1,0.9999999,71,2,2218.0,5400.0,7,3,1,0,0.0,0.4106646917237548,887.79999994,Senior,-1,1,0
135241,0,0.499950005,28,0,2518.0,5400.0,7,0,2,0,0.0,0.4662099611183114,1007.499970003,Young,-1,1,0
135248,0,0.003124783,31,0,6670.0,5400.0,3,0,1,0,0.0,1.2349564895389742,2668.0018748698,Mid,-1,1,1
135347,0,0.85834552,48,1,2270.0,5400.0,10,0,1,0,0.0,0.4202925384188113,908.515007312,Mid,-1,1,0
135350,0,0.75724855,51,5,2245.0,5400.0,5,1,1,0,0.0,0.4156637659692649,898.45434913,Senior,-1,1,0
135362,0,0.00025333,55,0,4557.0,5400.0,7,0,1,0,0.0,0.8437326421033142,1822.8001519980005,Senior,-1,1,0
135369,0,0.028586116,66,0,3429.0,5400.0,13,0,2,0,0.0,0.6348824291797815,1371.6171516696002,Senior,-1,1,0
135405,0,0.001230675,52,0,4461.0,5400.0,10,0,4,0,0.0,0.8259581558970561,1784.400738405,Senior,-1,1,0
135408,0,0.425549348,65,0,3346.0,5400.0,14,0,3,0,1.0,0.6195149046472875,1338.6553296088,Senior,-1,1,0
135420,0,0.630378074,38,0,3486.0,5400.0,11,0,2,0,0.0,0.6454360303647473,1394.7782268444,Mid,-1,1,0
135425,0,0.951364689,57,0,3803.0,5400.0,10,0,1,0,0.0,0.7041288650249954,1521.7708188134,Senior,-1,1,0
135430,0,0.028161401,53,0,3664.0,5400.0,5,0,1,0,0.0,0.6783928902055175,1465.6168968406002,Senior,-1,1,0
135435,0,0.049770233,67,0,5773.0,5400.0,18,0,2,0,0.0,1.06887613404925,2309.2298621398004,Senior,-1,1,0
135438,0,0.477776755,49,0,2965.0,5400.0,12,0,2,0,0.0,0.5489724125162007,1186.286666053,Mid,-1,1,0
135449,1,0.042751629,62,0,3818.0,5400.0,14,0,3,0,0.0,0.7069061284947232,1527.2256509774,Senior,-1,1,0
135505,0,0.4337127,56,0,4280.0,5400.0,14,0,1,0,0.0,0.7924458433623403,1712.26022762,Senior,-1,1,0
135507,0,0.015078886,41,0,1413.5,1.0,10,0,3,0,3.0,706.75,565.4090473315999,Mid,-1,1,1
135515,0,0.976006855,43,0,2940.0,5400.0,9,1,2,0,0.0,0.5443436400666544,1176.585604113,Mid,-1,1,0
135543,0,0.239369201,45,0,4972.0,5400.0,8,0,2,0,2.0,0.920570264765784,1988.9436215206,Mid,-1,1,0
135586,0,0.460357801,52,0,2690.0,5400.0,14,0,2,0,0.0,0.4980559155711905,1076.2762146806,Senior,-1,1,0
135600,0,0.510594515,36,0,273.0909091,10.0,12,0,1,0,0.0,24.82644628181818,109.542720349,Mid,-1,1,0
135623,0,0.160950435,36,0,442.5,1.0,11,0,1,0,0.0,221.25,177.096570261,Mid,-1,1,0
135638,0,0.9999999,45,1,1745.0,5400.0,3,0,2,0,0.0,0.3230883169783373,698.59999994,Mid,-1,1,0
135664,0,0.023332859,80,0,3173.0,5400.0,9,0,2,0,0.0,0.5874837992964266,1269.2139997154,Senior,-1,1,0
135679,0,0.180566765,46,0,1774.5,1.0,12,0,1,0,0.0,887.25,709.9083400590001,Mid,-1,1,1
135691,0,0.0,48,0,5043.0,5400.0,3,0,2,0,0.0,0.933715978522496,2017.2,Mid,-1,1,0
135708,0,0.874777595,55,0,5425.0,5400.0,21,0,1,0,0.0,1.0044436215515646,2170.524866557,Senior,-1,1,0
135715,0,0.828216716,60,3,8460.0,5400.0,11,0,2,1,0.0,1.5663765969264951,3384.4969300296,Senior,-1,1,1
135729,0,0.174482552,28,0,26.0,1.0,1,0,0,0,0.0,13.0,10.5046895312,Young,-1,1,0
135762,0,0.243420777,40,0,3704.0,5400.0,4,0,2,0,2.0,0.6857989261247917,1481.7460524662,Mid,-1,1,0
135784,0,0.9999999,75,0,516.0,5400.0,1,0,1,0,0.0,0.0955378633586372,206.99999994,Senior,-1,1,0
135793,0,0.535520921,65,0,3998.0,5400.0,9,0,2,0,0.0,0.7402332901314571,1599.5213125526,Senior,-1,1,0
135833,0,0.579669667,65,0,4289.0,5400.0,7,0,1,0,1.0,0.794112201444177,1715.9478018002,Senior,-1,1,0
135844,0,0.249717757,48,0,3750.0,5400.0,7,0,3,0,0.0,0.6943158674319571,1500.1498306542,Mid,-1,1,0
135907,0,0.0,66,0,4347.0,5400.0,10,0,2,0,0.0,0.8048509535271247,1738.8000000000002,Senior,-1,1,0
135912,0,0.013297058,44,1,3139.0,5400.0,8,0,1,0,0.0,0.5811886687650435,1255.6079782348002,Mid,-1,1,0
135919,0,0.867123229,75,0,3760.0,5400.0,11,0,1,0,0.0,0.6961673764117756,1504.5202739374,Senior,-1,1,0
135931,0,0.953603093,49,0,2585.0,5400.0,6,0,1,0,2.0,0.4786150712830957,1034.5721618558,Mid,-1,1,0
135933,0,0.046337532,76,0,3841.0,5400.0,10,0,2,0,0.0,0.7111645991483059,1536.4278025192,Senior,-1,1,0
135950,0,0.015878544,53,0,5516.0,5400.0,16,0,1,0,4.0,1.0212923532679137,2206.4095271264,Senior,-1,1,0
135954,0,0.154421218,73,0,3768.0,5400.0,3,0,2,0,0.0,0.6976485835956304,1507.2926527308,Senior,-1,1,0
135986,0,0.742953754,66,0,5340.0,5400.0,14,0,2,0,0.0,0.9887057952231068,2136.4457722524,Senior,-1,1,0
135999,0,0.136637267,37,0,102.0,1.0,11,0,0,0,4.0,51.0,40.881982360200006,Mid,-1,1,0
136077,0,0.501954157,30,0,5696.0,1.0,5,0,1,0,3.0,2848.0,2278.7011724942,Young,-1,1,1
136089,0,0.174040371,66,0,10050.0,5400.0,8,0,3,0,0.0,1.8607665247176448,4020.1044242226,Senior,-1,1,1
136109,0,0.124840122,43,0,1079.0,1.0,14,0,2,0,1.0,539.5,431.6749040732,Mid,-1,1,1
136192,0,0.508777003,49,0,5566.0,5400.0,21,0,3,0,0.0,1.030549898167006,2226.7052662018,Mid,-1,1,0
136194,0,0.9999999,60,1,3859.0,5400.0,8,0,5,0,0.0,0.7144973153119792,1544.1999999400002,Senior,-1,1,0
136266,0,0.606590818,57,0,2590.0,5400.0,11,0,2,0,0.0,0.479540825773005,1036.3639544908,Senior,-1,1,0
136278,0,0.02610418,66,0,5379.0,5400.0,38,0,2,0,0.0,0.9959266802443992,2151.615662508,Senior,-1,1,0
136281,0,0.433657628,63,0,5983.0,5400.0,19,0,3,0,1.0,1.1077578226254396,2393.4601945768004,Senior,-1,1,0
136317,0,0.804787516,48,5,4675.0,5400.0,15,1,2,1,0.0,0.8655804480651731,1870.4828725096,Mid,-1,1,0
136339,0,0.036396345,78,0,2196.0,5400.0,10,0,2,0,0.0,0.406591371968154,878.4218378070001,Senior,-1,1,0
136349,0,0.202675392,60,0,5315.0,5400.0,11,0,3,0,0.0,0.9840770227735604,2126.1216052352,Senior,-1,1,0
136352,0,0.862075862,27,0,795.0,5400.0,3,0,0,0,0.0,0.1471949638955749,318.5172455172,Young,-1,1,0
136355,0,0.754424316,70,0,4940.0,5400.0,6,0,2,0,2.0,0.9146454360303647,1976.4526545896,Senior,-1,1,0
136361,0,0.415528157,27,0,19.5,1.0,1,0,0,0,0.0,9.75,8.0493168942,Young,-1,1,0
136368,0,0.759762089,66,0,2413.0,5400.0,9,0,1,0,1.0,0.4467691168302166,965.6558572534,Senior,-1,1,0
136387,0,0.223986831,50,2,3795.0,5400.0,12,0,3,0,0.0,0.7026476578411406,1518.1343920986,Mid,-1,1,0
136437,0,0.0,55,0,6581.0,5400.0,9,0,4,0,3.0,1.2184780596185891,2632.4,Senior,-1,1,1
136451,0,0.133681447,37,0,3932.0,5400.0,23,0,1,0,0.0,0.7280133308646547,1572.8802088682005,Mid,-1,1,0
136507,0,0.792427676,59,0,2992.0,5400.0,6,0,1,0,0.0,0.5539714867617108,1197.2754566056,Senior,-1,1,0
136518,0,0.141905424,37,0,2826.0,5400.0,8,0,2,0,1.0,0.5232364376967228,1130.4851432544,Mid,-1,1,0
136526,0,0.411846784,69,0,3305.0,5400.0,14,0,1,0,2.0,0.6119237178300315,1322.2471080704,Senior,-1,1,0
136532,0,0.220524408,55,0,4130.0,5400.0,33,0,1,0,3.0,0.764673208665062,1652.1323146448,Senior,-1,1,0
136550,0,0.981317428,53,1,2687.0,5400.0,5,0,1,0,0.0,0.497500462877245,1075.3887904568,Senior,-1,1,0
136576,0,0.9999999,55,3,2789.0,5400.0,4,1,2,1,0.0,0.5163858544713942,1116.1999999400002,Senior,-1,1,0
136577,0,0.215007808,42,0,3648.0,5400.0,8,0,2,0,0.0,0.6754304758378078,1459.3290046848,Mid,-1,1,0
136597,1,0.9999999,36,0,929.0,5400.0,2,0,0,0,0.0,0.1720051842251435,372.19999994,Mid,-1,1,0
136628,0,0.000475402,36,0,3737.0,5400.0,16,0,1,0,0.0,0.691908905758193,1494.8002852412,Mid,-1,1,0
136637,0,0.740330387,64,1,3088.0,5400.0,4,0,1,0,0.0,0.5717459729679689,1235.6441982322,Senior,-1,1,0
136685,0,0.636452594,74,0,2004.0,5400.0,10,0,2,0,0.0,0.3710423995556378,801.9818715564,Senior,-1,1,0
136693,0,0.440121598,38,0,2793.0,5400.0,13,0,3,0,4.0,0.5171264580633216,1117.4640729588,Mid,-1,1,0
136721,1,0.892837313,34,1,4195.0,5400.0,8,1,2,0,0.0,0.7767080170338826,1678.5357023878,Mid,-1,1,0
136771,0,0.9999999,35,4,1384.0,5400.0,9,1,2,2,2.0,0.2562488428068876,554.19999994,Mid,-1,1,0
136800,0,0.600006168,40,0,5572.0,5400.0,6,0,2,0,2.0,1.0316608035548973,2229.1600037008,Mid,-1,1,0
136810,0,0.219654499,63,1,3511.0,5400.0,12,0,2,0,0.0,0.6500648028142937,1404.5317926994,Senior,-1,1,0
136819,1,0.595822686,62,4,2941.0,5400.0,9,7,1,2,0.0,0.5445287909646361,1176.7574936116,Senior,-1,1,0
136835,0,0.085725714,64,0,6114.0,5400.0,9,0,3,0,0.0,1.1320125902610627,2445.6514354284,Senior,-1,1,0
136858,0,0.005280825,57,0,5706.0,5400.0,11,0,3,0,0.0,1.056471023884466,2282.403168495,Senior,-1,1,0
136872,1,0.9999999,27,0,466.0,5400.0,1,0,0,1,0.0,0.0862803184595445,186.99999994,Young,-1,1,0
136892,0,0.043906326,51,0,5341.0,5400.0,14,0,2,0,0.0,0.9888909461210886,2136.4263437956,Senior,-1,1,0
136936,0,0.037508268,64,0,5007.0,5400.0,13,0,1,0,0.0,0.927050546195149,2002.8225049608,Senior,-1,1,0
136963,0,0.9999999,58,0,1735.0,5400.0,4,4,2,0,0.0,0.3212368079985188,694.59999994,Senior,-1,1,0
137035,0,0.9999999,31,1,2327.0,5400.0,4,0,1,0,0.0,0.4308461396037771,931.39999994,Mid,-1,1,0
137056,0,0.9999999,38,0,2084.0,5400.0,7,0,2,0,2.0,0.3858544713941862,834.19999994,Mid,-1,1,0
137080,0,0.525895885,67,0,9153.0,5400.0,19,0,4,0,0.0,1.6946861692279207,3661.515537531,Senior,-1,1,1
137089,0,0.128553064,32,0,2904.0,5400.0,4,0,2,0,0.0,0.5376782077393075,1161.6771318384,Mid,-1,1,0
137090,0,0.150945232,48,1,4618.0,5400.0,8,0,1,0,2.0,0.8550268468802074,1847.2905671392,Mid,-1,1,0
137139,0,0.078325915,42,0,5850.0,5400.0,6,0,1,0,0.0,1.083132753193853,2340.046995549,Mid,-1,1,0
137143,0,0.054417701,60,0,5301.0,5400.0,9,0,2,0,3.0,0.9814849102018144,2120.4326506206003,Senior,-1,1,0
137144,0,0.0,63,0,8978.0,5400.0,16,0,3,0,0.0,1.662284762081096,3591.2000000000003,Senior,-1,1,1
137191,0,0.710675906,44,0,2204.0,5400.0,5,0,1,0,2.0,0.4080725791520089,882.0264055436,Mid,-1,1,0
137212,0,0.9999999,36,1,1341.0,5400.0,7,3,0,0,0.0,0.2482873541936678,536.99999994,Mid,-1,1,0
137218,0,0.233163462,48,0,3975.0,5400.0,19,0,2,0,1.0,0.7359748194778745,1590.1398980772,Mid,-1,1,0
137249,0,0.150372371,38,0,5198.0,5400.0,13,0,2,0,0.0,0.9624143677096834,2079.2902234226003,Mid,-1,1,0
137253,0,0.9999999,61,0,5944.0,5400.0,6,0,2,0,0.0,1.1005369376041474,2378.19999994,Senior,-1,1,0
137272,0,0.9999999,66,0,3440.0,5400.0,8,1,4,0,0.0,0.6369190890575819,1376.59999994,Senior,-1,1,0
137313,0,0.628356577,53,1,4836.0,5400.0,14,0,2,0,1.0,0.8953897426402518,1934.7770139462,Senior,-1,1,0
137320,0,0.056498588,73,0,3730.0,5400.0,3,0,2,0,0.0,0.6906128494723199,1492.0338991528,Senior,-1,1,0
137330,0,0.0,64,0,5683.0,5400.0,8,0,3,0,0.0,1.0522125532308833,2273.2000000000003,Senior,-1,1,0
137339,0,0.565191818,25,1,155.5,1.0,9,0,0,0,0.0,77.75,62.5391150908,Young,-1,1,0
137341,0,0.125748503,35,0,3400.0,5400.0,4,0,3,0,0.0,0.6295130531383077,1360.0754491018,Mid,-1,1,0
137344,0,0.9999999,57,0,2742.0,5400.0,5,0,1,0,0.0,0.507683762266247,1097.39999994,Senior,-1,1,0
137352,0,0.384599884,50,0,11318.0,5400.0,19,0,4,0,2.0,2.0955378633586372,4527.4307599304,Mid,-1,1,1
137354,0,0.555563941,55,3,7838.0,5400.0,9,0,4,0,2.0,1.4512127383817812,3135.5333383646,Senior,-1,1,1
137367,0,0.160558237,56,0,4004.0,5400.0,6,0,2,0,0.0,0.7413441955193483,1601.6963349422,Senior,-1,1,0
137372,0,0.975145828,78,0,4434.0,5400.0,20,0,2,0,0.0,0.820959081651546,1774.1850874968002,Senior,-1,1,0
137388,0,0.915817933,61,0,7697.0,5400.0,13,0,2,0,0.0,1.4251064617663396,3079.3494907598,Senior,-1,1,1
137410,0,0.463947846,60,0,4140.0,5400.0,11,0,1,0,1.0,0.7665247176448806,1656.2783687076,Senior,-1,1,0
137416,0,0.537604244,39,0,5747.0,5400.0,10,0,4,0,1.0,1.064062210701722,2299.1225625464003,Mid,-1,1,0
137441,0,0.41051179,53,0,4486.0,5400.0,13,0,1,0,0.0,0.8305869283466025,1794.646307074,Senior,-1,1,0
137445,0,0.9999999,29,0,2083.0,5400.0,2,0,1,0,0.0,0.3856693204962044,833.79999994,Young,-1,1,0
137448,0,0.738456353,39,0,2386.0,5400.0,7,0,1,0,0.0,0.4417700425847065,954.8430738118,Mid,-1,1,0
137450,0,0.516440619,69,0,0.356408045,80000.0,22,0,6,0,1.0,4.455044874439069e-06,0.4524275894,Senior,-1,1,1
137477,0,0.585507246,34,0,5606.0,5400.0,7,0,1,0,0.0,1.0379559340862805,2242.7513043476,Mid,-1,1,0
137489,0,0.816136806,51,0,4203.0,5400.0,22,0,2,0,0.0,0.7781892242177375,1681.6896820836,Senior,-1,1,0
137514,0,0.274725275,56,0,7853.0,5400.0,6,0,4,0,0.0,1.453990001851509,3141.3648351650004,Senior,-1,1,1
137531,0,0.963981766,68,0,9670.0,5400.0,23,0,2,0,0.0,1.79040918348454,3868.5783890596,Senior,-1,1,1
137532,0,0.639791572,46,0,3178.0,5400.0,6,0,2,0,1.0,0.5884095537863359,1271.5838749432,Mid,-1,1,0
137553,0,0.019886834,89,0,2852.0,5400.0,6,0,2,0,0.0,0.5280503610442511,1140.8119321004,Senior,-1,1,0
137554,0,0.646612869,34,0,4802.0,5400.0,4,0,2,0,0.0,0.8890946121088688,1921.1879677214,Mid,-1,1,0
137555,0,0.117613575,61,0,3390.0,5400.0,9,0,1,0,0.0,0.6276615441584892,1356.070568145,Senior,-1,1,0
137581,1,0.619529871,50,2,3163.0,5400.0,11,0,1,0,0.0,0.585632290316608,1265.5717179226,Mid,-1,1,0
137588,0,0.9999999,32,0,708.0,5400.0,3,0,0,0,0.0,0.1310868357711535,283.79999993999996,Mid,-1,1,0
137608,0,0.961575961,37,4,3111.0,5400.0,10,0,1,0,0.0,0.5760044436215516,1244.9769455766002,Mid,-1,1,0
137613,0,0.030781008,66,0,3280.0,5400.0,9,0,1,0,0.0,0.6072949453804851,1312.0184686048,Senior,-1,1,0
137634,0,0.376825766,50,1,15123.0,5400.0,18,0,9,0,0.0,2.8000370301795963,6049.426095459601,Mid,-1,1,1
137674,0,0.9999999,47,0,2715.0,5400.0,5,0,1,0,0.0,0.5026846880207368,1086.59999994,Mid,-1,1,0
137715,0,0.06938413,57,0,5851.0,5400.0,24,0,2,0,0.0,1.0833179040918348,2340.441630478,Senior,-1,1,0
137732,0,0.888252805,27,0,674.0,5400.0,4,0,0,0,0.0,0.1247917052397704,270.13295168300004,Young,-1,1,0
137758,0,0.007849608,43,0,3844.0,5400.0,4,0,1,0,1.0,0.7117200518422514,1537.6047097648002,Mid,-1,1,0
137772,1,0.684755471,83,1,1494.0,5400.0,26,0,0,1,0.0,0.2766154415848917,598.0108532826,Senior,-1,1,0
137785,0,0.865347798,46,0,4426.0,5400.0,8,0,2,0,2.0,0.8194778744676912,1770.9192086788,Mid,-1,1,0
137809,0,0.075956962,63,0,3871.0,5400.0,6,0,1,0,0.0,0.7167191260877616,1548.4455741772,Senior,-1,1,0
137815,0,0.0,61,0,3305.0,5400.0,7,0,2,0,3.0,0.6119237178300315,1322.0,Senior,-1,1,0
137820,0,0.815059962,53,0,2716.0,5400.0,11,0,1,0,0.0,0.5028698389187187,1086.8890359772,Senior,-1,1,0
137844,0,0.0,55,0,5177.0,5400.0,9,0,3,0,0.0,0.9585261988520644,2070.8,Senior,-1,1,0
137860,0,0.82913034,29,0,4023.0,5400.0,10,0,1,0,0.0,0.7448620625810035,1609.697478204,Young,-1,1,0
137875,0,0.982275439,46,3,1713.0,5400.0,11,0,1,0,0.0,0.3171634882429179,685.7893652634001,Mid,-1,1,0
137895,0,0.943353538,74,0,1014.0,5400.0,8,0,0,0,0.0,0.1877430105536011,406.1660121228,Senior,-1,1,0
137940,0,0.0,42,0,4066.0,5400.0,5,0,1,0,0.0,0.7528235511942233,1626.4,Mid,-1,1,0
137954,0,0.532611376,59,0,3229.0,5400.0,6,0,1,0,0.0,0.5978522495834104,1291.9195668256002,Senior,-1,1,0
137964,0,0.482664589,48,1,2789.0,5400.0,5,0,2,0,2.0,0.5163858544713942,1115.8895987534002,Mid,-1,1,0
137967,0,0.389932463,67,0,3536.0,5400.0,10,0,2,0,0.0,0.65469357526384,1414.6339594778,Senior,-1,1,0
137968,0,0.291595694,74,4,4812.0,5400.0,24,0,2,0,0.0,0.8909461210886873,1924.9749574164,Senior,-1,1,0
